Artist,Song Name,Lyrics,Mood
Montell Jordan,This Is How We Do It,"This is how we do it
(This is how we do it)
(This is how we do it)
This is how we do it
It's Friday night and I feel all right
The party is here on the West side
So I reach for my 40 and I turn it up
Designated driver take the keys to my truck
Hit the shore 'cause I'm faded
Honey's in the street say, Monty, yo we made it
It feels so good in my hood tonight
The summertime skirts and my guys in Kani
All the gang bangers forgot about the drive-by
You gotta get your groove on before you go get paid
So tip up your cup and throw your hands up
And let me hear the party say
I'm kinda buzzed and it's all because
(This is how we do it)
South Central does it like nobody does
(This is how we do it)
To all my neighbors, you got much flavor
(This is how we do it)
Let's flip the track, bring the old school back
(This is how we do it)
This is how we do it, all hands are in the air
And wave them from here to there
If you're an OG mack or a wanna-be player
You see the hood's been good to me
Ever since I was a lower case G
But now I'm a big G
The girls see I got the money
Hundred dollar bills, y'all
If you were from where I'm from
Then you would know
That I gotta get mine in a big black truck
You can get yours in a '64
Whatever it is, the party's underway
So tip up your cup and throw your hands up
And let me hear the party say
I'm kinda buzzed, it's all because
(This is how we do it)
South Central does it like nobody does
(This is how we do it)
To all my neighbors, you got much flavor
(This is how we do it)
Let's flip the track, bring the old school back
(This is how we do it)
I'm kinda buzzed, it's all because
(This is how we do it)
South Central does it like nobody does, nobody does
(This is how we do it)
YNV, SCC
(This is how we do it) All my homies
I'll never come wack on an old school track
(This is how we do it)
Check it out
Once upon a time in '94
Montell made no money and life sure was slow
And all they said was 6'8 he stood
And people thought the music that he made was good
There lived a DJ and Paul was his name
He came up to Monty, this is what he said
You and OG are gonna make some cash
Sell a million records and we're making the dash
Oh, I'm buzzing because
(This is how we do it)
South Central does it like nobody does
(This is how we do it)
To all my neighbors, you got much flavor
(This is how we do it)
I'll never come wack on an old school track
(This is how we do it)
I'm kinda buzzed, it's all because
(This is how we do it)
South Central does it like nobody does, nobody does
(This is how we do it)
Oh, it's party time
(This is how we do it)
Straight up coming from the west side
(This is how we do it)
Oh, she's got the flavor, yeah
(This is how we do it)
And Monty does it like nobody does
(This is how we do it)
Come on now, Def Jam
You know that this is how we do it
This is how we do it
Yo Montell, this Percy, man, the barber, your barber
Man, I'm sitting up here listening to your tape, dude
And this shit is on, man
You gon' make it, fool
Keep on doing what you doing, man
My phone number is area code 909, 0, 80
Gimme a call, man
We getting ready to step out to the Fox Hills Mall right now, but uh
It's Monday morning about a quarter to eleven, peace",Happy
ALEXANDRA STAN,Mr. Saxobeat,"You make me dance, bring me up, bring me down
Play it sweet, make me move like a freak, Mr. Saxobeat
Makes me dance, brings me up, brings me down
Plays it sweet, makes me move like a freak (Mr. Saxo-), Mr. Saxo
You make me dance, bring me up, bring me down
Play it sweet, make me move like a freak, Mr. Saxobeat
Makes me dance, brings me up, brings me down
Plays it sweet, makes me move like a freak, Mr. Saxobeat
Oh-oh-oh-oh, yeah, mm-yeah, mm-yeah, mm-mm-yeah
Oh-oh, yeah, mm-yeah, mm-yeah, mm-mm-yeah
Oh, yeah, mm-yeah, mm-yeah, mm-mm-yeah
Oh-oh, yeah, mm-yeah, mm-yeah, mm-mm-yeah
Mr. Saxobeat
Mr. Saxobeat
Hey, sexy boy, set me free
Don't be so shy, play with me
My dirty boy, can't you see
That you belong next to me?
Hey, sexy boy, set me free
Don't be so shy, play with me (you are the, you are the)
My dirty boy, can't you see? (You are the, you are the)
You are the one I need
You make me dance, bring me up, bring me down
Play it sweet, make me move like a freak, Mr. Saxobeat
Makes me dance, brings me up, brings me down
Plays it sweet, makes me move like a freak
Oh-oh-oh-oh, yeah, mm-yeah, mm-yeah, mm-mm-yeah
Oh-oh, yeah, mm-yeah, mm-yeah, mm-mm-yeah
Oh, yeah, mm-yeah, mm-yeah, mm-mm-yeah
Oh-oh, yeah, mm-yeah, mm-yeah, mm-mm-yeah
Mm-yeah, mm-yeah, mm-yeah, mm-yeah...
You make me dance, bring me up, bring me down
Play it sweet, make me move like a freak, Mr. Saxobeat
Makes me dance, brings me up, brings me down
Plays it sweet, makes me move like a freak
You make me dance, bring me up, bring me down
Mr. Saxobeat
You make me dance, bring me up, bring me down
Mr. Saxobeat",Happy
Beyoncé,"Run the World (Girls)
","Girls, we run this mutha (yeah)
Girls, we run this mutha (yeah)
Girls, we run this mutha (yeah)
Girls, we run this mutha, girls
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run this mutha? Girls
Who run this mutha? Girls
Who run this mutha? Girls
Who run this mutha? Girls
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Some of them men think they freak this
Like we do, but no they don't
Make your check, come at they neck
Disrespect us, no they won't
Boy, don't even try to touch this (touch this)
Boy, this beat is crazy (crazy)
This is how they made me (made me)
Houston, Texas, baby
This goes out to all my girls
That's in the club rocking the latest
Who will buy it for themselves and get more money later
I think I need a barber (barber)
None of these niggas can fade me (fade me)
I'm so good with this, I remind you, I'm so hood with this
Boy, I'm just playing
Come here, baby
Hope you still like me, F you, pay me
My persuasion
Can build a nation
Endless power
With our love we can devour
You'll do anything for me
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run this mutha? Girls
Who run this mutha? Girls
Who run this mutha? Girls
Who run this mutha? Girls
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run the world? Girls (girls)
It's hot up in here, DJ, don't be scared to run this, run this back
I'm repping for the girls who taking over the world
Help me raise a glass for the college grads
41' Rollie to let you know what time it is, check
You can't hold me (you can't hold me)
I work my nine to five, better cut my check
This goes out to all the women getting it in, you on your grind
To all the men that respect what I do, please accept my shine
Boy, you know you love it
How we smart enough to make these millions
Strong enough to bear the children (children)
Then get back to business
See, you better not play me (me)
Oh, come here, baby
Hope you still like me
F you, pay me
My persuasion
Can build a nation
Endless power
With our love we can devour
You'll do anything for me
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run this mutha? Girls
Who run this mutha? Girls
Who run this mutha? Girls
Who run this mutha? Girls
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who run the world? Girls (girls)
Who are we?
What we run?
The world
Who run this mutha? Yeah
Who are we?
What we run?
The world
Who run this mutha? Yeah
Who are we?
What do we run?
We run the world
Who run this mutha? Yeah
Who are we?
What we run?
We run the world
Who run the world? Girls (girls)",Happy
"Gloria Gaynor

","I Will Survive
","At first I was afraid, I was petrified
Kept thinking I could never live without you by my side
But then I spent so many nights thinking how you did me wrong
And I grew strong
And I learned how to get along
And so you're back
From outer space
I just walked in to find you here with that sad look upon your face
I should have changed that stupid lock, I should have made you leave your key
If I'd known for just one second you'd be back to bother me
Go on now, go, walk out the door
Just turn around now
'Cause you're not welcome anymore
Weren't you the one who tried to hurt me with goodbye?
You think I'd crumble?
You think I'd lay down and die?
Oh no, not I, I will survive
Oh, as long as I know how to love, I know I'll stay alive
I've got all my life to live
And I've got all my love to give and I'll survive
I will survive, hey, hey
It took all the strength I had not to fall apart
Kept trying hard to mend the pieces of my broken heart
And I spent oh-so many nights just feeling sorry for myself
I used to cry
But now I hold my head up high and you see me
Somebody new
I'm not that chained-up little person still in love with you
And so you felt like dropping in and just expect me to be free
Well, now I'm saving all my lovin' for someone who's loving me
Go on now, go, walk out the door
Just turn around now
'Cause you're not welcome anymore
Weren't you the one who tried to break me with goodbye?
You think I'd crumble?
You think I'd lay down and die?
Oh no, not I, I will survive
Oh, as long as I know how to love, I know I'll stay alive
I've got all my life to live
And I've got all my love to give and I'll survive
I will survive
Oh
Go on now, go, walk out the door
Just turn around now
'Cause you're not welcome anymore
Weren't you the one who tried to break me with goodbye?
You think I'd crumble?
You think I'd lay down and die?
Oh no, not I, I will survive
Oh, as long as I know how to love, I know I'll stay alive
I've got all my life to live
And I've got all my love to give and I'll survive
I will survive
I will survive",Happy
Whitney Houston,I Wanna Dance with Somebody,"Clock strikes upon the hour
And the sun begins to fade
Still enough time to figure out
How to chase my blues away
I've done alright up to now
It's the light of day that shows me how
And when the night falls, loneliness calls
Oh, I wanna dance with somebody
I wanna feel the heat with somebody
Yeah, I wanna dance with somebody
With somebody who loves me
Oh, I wanna dance with somebody
I wanna feel the heat with somebody
Yeah, I wanna dance with somebody
With somebody who loves me
I've been in love and lost my senses
Spinning through the town
Sooner or later, the fever ends
And I wind up feeling down
I need a man who'll take a chance
On a love that burns hot enough to last
So when the night falls
My lonely heart calls
Oh, I wanna dance with somebody
I wanna feel the heat with somebody
Yeah, I wanna dance with somebody
With somebody who loves me
Oh, I wanna dance with somebody
I wanna feel the heat with somebody
Yeah, I wanna dance with somebody
With somebody who loves me
Somebody oo Somebody oo
Somebody who loves me yeah
Somebody oo Somebody oo
To hold me in his arms oh
I need a man who'll take a chance
On a love that burns hot enough to last
So when the night falls
My lonely heart calls
Oh, I wanna dance with somebody
I wanna feel the heat with somebody
Yeah, I wanna dance with somebody
With somebody who loves me
Oh, I wanna dance with somebody
I wanna feel the heat with somebody
Yeah, I wanna dance with somebody
With somebody who loves me
Don'tcha wanna dance with me baby
Dontcha wanna dance with me boy
Hey Don'tcha wanna dance with me baby
With somebody who loves me
Don'tcha wanna dance, say you wanna dance, don'tcha wanna dance
Don'tcha wanna dance, say you wanna dance, don'tcha wanna dance
Don'tcha wanna dance, say you wanna dance
With somebody who loves me
Dance",Happy
Micheal Jackson,Smooth Criminal,"As he came into the window
It was the sound of a crescendo
He came into her apartment
He left the bloodstains on the carpet
She ran underneath the table
He could see she was unable
So she ran into the bedroom
She was struck down
It was her doom
Annie, are you okay?
So, Annie, are you okay?
Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay?
Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay?
Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay?
Are you okay, Annie?
Annie, are you okay?
Will you tell us that you're okay?
There's a sign in the window
That he struck you - a crescendo, Annie
He came into your apartment
He left the bloodstains on the carpet
Then you ran into the bedroom
You were struck down
It was your doom
Annie, are you okay?
So, Annie, are you okay?
Are you okay, Annie?
You've been hit by
You've been hit by a smooth criminal
Ow!
Ow!
Aw!
Annie, are you okay? (I don't know)
Will you tell us that you're okay? (I don't know)
There's a sound at the window (I don't know)
Then he struck you, a crescendo Annie? (I don't know)
He came into your apartment (I don't know)
Left bloodstains on the carpet (I don't know why, baby)
And then you ran into the bedroom (help me)
You were struck down
It was your doom Annie (dag gone it)
Annie, are you okay?
So, Annie, are you okay?
Are you okay, Annie?
You've been hit by
You've been hit by a smooth criminal
",Happy
One Direction,Up all night,"It feels like we've been living in fast forward
Another moment passing by (Up, up, up all night)
The party's ending but it's now or never
Nobody's going home tonight (Up, up, up all night)
Katy Perry's on replay, she's on replay
DJ got the floor to shake, the floor to shake
People going all the way, yeah, all the way
I'm still wide awake
I wanna stay up all night
And jump around until we see the sun
I wanna stay up all night
And find a girl and tell her she's the one
Hold on to the feeling
And don't let it go
'Cause we got the floor now
Get out of control
I wanna stay up all night
And do it all with you
Up, up, up all night like this, all night, hey
Up all night like this, all night, hey
Up all night
Don't even care about the table breaking
We only wanna have a laugh (Up, up, up all night)
I'm only thinking 'bout this girl I'm seeing
I hope, she'll wanna kiss me back (Up, up, up all night)
Katy Perry's on replay, she's on replay
DJ got the floor to shake, the floor to shake
People going all the way, yeah, all the way
I'm still wide awake
I wanna stay up all night
And jump around until we see the sun
I wanna stay up all night
And find a girl and tell her she's the one
Hold on to the feeling
And don't let it go
'Cause we got the floor now
Get out of control
I wanna stay up all night
And do it all with you
Up, up, up all night like this, all night, hey
Up all night like this, all night, hey
Up all night
Katy Perry's on replay, she's on replay
(We're gonna wanna stay up all night)
DJ got the floor to shake, the floor to shake
(We're gonna wanna stay up all night)
(Up all night, up all night)
(We're gonna wanna stay up all night)
I wanna stay up all night
And jump around until we see the sun
I wanna stay up all night
And find a girl and tell her she's the one (She's the one)
Hold on to the feeling
And don't let it go
'Cause we got the floor now
Get out of control
I wanna stay up all night
And do it all with you (Do it all with you)
Up, up, up all night like this, all night, hey
Up all night like this, all night, hey
Up all night",Happy
One Direction,Kiss you,"Oh, I just wanna take you anywhere that you'd like
We could go out any day, any night
Baby, I'll take you there, take you there
Baby, I'll take you there, yeah
Oh, tell me, tell me, tell me how to turn your love on
You can get, get anything that you want
Baby, just shout it out, shout it out
Baby, just shout it out, yeah
And if you, you want me too, let's make a move
Yeah, so tell me, girl, if every time we
Touch
You get this kinda rush
Baby, say, yeah, yeah, yeah, yeah, yeah, yeah
If you don't wanna take it slow
And you just wanna take me home
Baby, say, yeah, yeah, yeah, yeah, yeah
And let me kiss you
Oh, baby, baby, don't you know you got what I need?
Looking so good from your head to your feet
Come on, come over here, over here
Come on, come over here, yeah
Oh, I just wanna show you off to all of my friends
Making them drool down their chinny-chin-chins
Baby, be mine tonight, mine tonight
Baby, be mine tonight, yeah
And if you, you want me too, let's make a move
Yeah, so tell me, girl, if every time we
Touch
You get this kinda rush
Baby, say, yeah, yeah, yeah, yeah, yeah, yeah
If you don't wanna take it slow (c'mon)
And you just wanna take me home
Baby, say, yeah, yeah, yeah, yeah, yeah
And let me kiss you
c'mon
Na-na-na-na-na-na-na-na
Na-na-na-na-na-na-na-na
Na-na-na-na-na-na-na-na
Yeah, so tell me, girl, if every time we
Touch (touch)
You get this kinda rush (ru-u-ush)
Baby, say, yeah, yeah, yeah, yeah, yeah, yeah
If you don't wanna take it slow (slow)
And you just wanna take me home (home)
Baby, say, yeah, yeah, yeah (yeah), yeah, yeah (yeah, yeah)
Every time we touch (touch)
You get this kinda rush
Baby, say, yeah, yeah, yeah, yeah, yeah, yeah (yeah)
If you don't wanna take it slow (take it slow)
And you just wanna take me home (take me home)
Baby, say, yeah, yeah, yeah (yeah, yeah)
And let me kiss you",Happy
Tones and I,Dance Monkey,"They say, oh my God I see the way you shine
Take your hand, my dear, and place them both in mine
You know you stopped me dead while I was passing by
And now I beg to see you dance just one more time
Ooh, I see you, see you, see you every time
And oh my I, I, I like your style
You, you make me, make me, make me wanna cry
And now I beg to see you dance just one more time
So they say
Dance for me, dance for me, dance for me, oh-oh
I've never seen anybody do the things you do before
They say, move for me, move for me, move for me, ay-ay
And when you're done, I'll make you do it all again
I said, oh my God I see you walking by
Take my hands, my dear, and look me in my eyes
Just like a monkey I've been dancing my whole life
But you just beg to see me dance just one more time
Ooh, I see you, see you, see you every time
And oh my I, I, I like your style
You, you make me, make me, make me wanna cry
And now I beg to see you dance just one more time
So they say
Dance for me, dance for me, dance for me, oh-oh
I've never seen anybody do the things you do before
They say, move for me, move for me, move for me, ay-ay
And when you're done, I'll make you do it all again
They say
Dance for me, dance for me, dance for me, oh-oh, oh-oh, oh-oh
I've never seen anybody do the things you do before
They say, move for me, move for me, move for me, ay-ay
And when you're done, I'll make you do it all again
Ooh
Woah-oh, woah-oh, oh
Ooh
Ah ah, ah
They say
Dance for me, dance for me, dance for me, oh-oh
I've never seen anybody do the things you do before
They say, move for me, move for me, move for me, ay-ay
And when you're done, I'll make you do it all again
They say
Dance for me, dance for me, dance for me, oh-oh, oh-oh, oh-oh
I've never seen anybody do the things you do before
They say, move for me, move for me, move for me, ay-ay
And when you're done, I'll make you do it all again
All again",Happy
Imagine Dragons,Thunder,"Just a young gun with a quick fuse
I was uptight, wanna let loose
I was dreaming of bigger things and
Wanna leave my own life behind
Not a ""Yes, sir"", not a follower
Fit the box, fit the mold, have a seat
In the foyer, take a number
I was lightning before the thunder (thunder)
Thunder, thunder, thun-
Thunder, th-th-thunder, thunder
Thunder, thunder, thun-
Thunder, th-th-thunder, thunder
Thunder, feel the thunder (thun-, thun-)
Lightning then the thunder (th-th-thunder, thunder)
Thunder, feel the thunder (thun-, thun-)
Lightning then the thunder, thunder (th-th-thunder, thunder)
Thunder
Thunder
Kids were laughing in my classes
While I was scheming for the masses
Who do you think you are?
Dreaming 'bout being a big star
They say, ""You're basic"", they say, ""You're easy""
You're always riding in the backseat
Now I'm smiling from the stage while
You were clapping in the nosebleeds
Thunder, thunder, thun-
Thunder, th-th-thunder, thunder
Thunder, thunder, thun-
Thunder, th-th-thunder, thunder
Thunder, feel the thunder (thun-, thun-)
Lightning then the thunder (th-th-thunder, thunder)
Thunder, feel the thunder (thun-, thun-)
Lightning then the thunder, thunder (th-th-thunder, thunder)
Thunder, feel the thunder
Lightning then the thunder, thunder
Thunder, feel the thunder (thun-, thun-)
Lightning then the thunder, thunder (th-th-thunder, thunder)
Thunder, feel the thunder (thun-, thun-)
Lightning then the thunder, thunder (th-th-thunder, thunder)
Thunder, feel the thunder (never give up, never give up)
Lightning then the thunder, thunder (never give up, never give up)
Thunder, feel the thunder (never give up, never give up)
Lightning then the thunder, thunder (never give up)
Thunder, thunder, thun-
Thunder, th-th-thunder, thunder
Thunder, thunder, thun-
Thunder, th-th-thunder, thunder
thunder, thunder, thun-
Thunder, th-th-thunder, thunder
(Whoa-oh-oh) thunder, thunder, thun-
Thunder, th-th-thunder, thunder",Happy
ABBA,Dancing Queen,"Ooh
You can dance
You can jive
Having the time of your life
Ooh, see that girl
Watch that scene
Digging the dancing queen
Friday night and the lights are low
Looking out for a place to go
Where they play the right music
Getting in the swing
You come to look for a king
Anybody could be that guy
Night is young and the music's high
With a bit of rock music
Everything is fine
You're in the mood for a dance
And when you get the chance
You are the dancing queen
Young and sweet
Only seventeen
Dancing queen
Feel the beat from the tambourine, oh yeah
You can dance
You can jive
Having the time of your life
Ooh, see that girl
Watch that scene
Digging the dancing queen
You're a teaser, you turn 'em on
Leave 'em burning and then you're gone
Looking out for another
Anyone will do
You're in the mood for a dance
And when you get the chance
You are the dancing queen
Young and sweet
Only seventeen
Dancing queen
Feel the beat from the tambourine, oh yeah
You can dance
You can jive
Having the time of your life
Ooh, see that girl
Watch that scene
Digging the dancing queen
Digging the dancing queen",Happy
The Beatles,Hey Jude,"Hey Jude, don't make it bad.
Take a sad song and make it better.
Remember to let her into your heart,
Then you can start to make it better.
Hey Jude, don't be afraid.
You were made to go out and get her.
The minute you let her under your skin,
Then you begin to make it better.
And anytime you feel the pain, hey Jude, refrain,
Don't carry the world upon your shoulders.
For well you know that it's a fool who plays it cool
By making his world a little colder.
Hey Jude, don't let me down.
You have found her, now go and get her.
Remember to let her into your heart,
Then you can start to make it better.
So let it out and let it in, hey Jude, begin,
You're waiting for someone to perform with.
And don't you know that it's just you, hey Jude, you'll do,
The movement you need is on your shoulder.
Hey Jude, don't make it bad.
Take a sad song and make it better.
Remember to let her under your skin,
Then you'll begin to make it
Better better better better better better, oh.
Na na na nananana, nannana, hey Jude...
(repeat X number of times, fade)",Happy
Beyonce,Halo,"Remember those walls I built?
Well, baby, they're tumbling down
And they didn't even put up a fight
They didn't even make a sound
I found a way to let you in
But I never really had a doubt
Standin' in the light of your halo
I got my angel now
It's like I've been awakened
Every rule I had you breakin'
It's the risk that I'm takin'
I ain't never gonna shut you out
Everywhere I'm lookin' now
I'm surrounded by your embrace
Baby, I can see your halo
You know you're my saving grace
You're everything I need and more
It's written all over your face
Baby, I can feel your halo
Pray it won't fade away
I can feel your halo (halo), halo
I can see your halo (halo), halo
I can feel your halo (halo), halo
I can see your halo (halo), halo
Hit me like a ray of sun
Burning through my darkest night
You're the only one that I want
Think I'm addicted to your light
I swore I'd never fall again
But this don't even feel like fallin'
Gravity can't begin
To pull me back to the ground again
It's like I've been awakened
Every rule I had you breakin'
The risk that I'm takin'
I'm never gonna shut you out
Everywhere I'm lookin' now
I'm surrounded by your embrace
Baby, I can see your halo
You know you're my saving grace
You're everything I need and more
It's written all over your face
Baby, I can feel your halo
Pray it won't fade away
I can feel your halo (halo), halo
I can see your halo (halo), halo
I can feel your halo (halo), halo
I can see your halo (halo), halo
I can feel your halo (halo), halo
I can see your halo (halo), halo
I can feel your halo (halo), halo
I can see your halo (halo), halo
Halo
Halo, ooh
Everywhere I'm lookin' now
I'm surrounded by your embrace
Baby, I can see your halo
You know you're my saving grace
You're everything I need and more
It's written all over your face
Baby, I can feel your halo
Pray it won't fade away
I can feel your halo (halo), halo
I can see your halo (halo), halo
I can feel your halo (halo), halo
I can see your halo (halo), halo
I can feel your halo (halo), halo
I can see your halo (halo), halo
I can feel your halo (halo), halo
I can see your halo (halo), halo",Happy
The Beach Boys,Good Vibrations,"I-I love the colorful clothes she wears
And the way the sunlight plays upon her hair
I hear the sound of a gentle word
On the wind that lifts her perfume through the air
I'm pickin' up good vibrations
She's giving me the excitations (oom bop bop)
I'm pickin' up good vibrations (good vibrations, oom bop bop)
She's giving me the excitations (excitations, oom bop bop)
I'm pickin' up good vibrations (oom bop bop)
She's giving me the excitations (excitations, oom bop bop)
I'm pickin' up good vibrations (oom bop bop)
She's giving me the excitations (excitations)
Close my eyes, she's somehow closer now
Softly smile, I know she must be kind
When I look in her eyes
She goes with me to a blossom world
I'm pickin' up good vibrations
She's giving me excitations (oom bop bop)
I'm pickin' up good vibrations (good vibrations, oom bop bop)
She's giving me excitations (excitations, oom bop bop)
Good, good, good, good vibrations (oom bop bop)
She's giving me excitations (excitations, oom bop bop)
Good, good, good, good vibrations (oom bop bop)
She's giving me excitations (excitations)
Ah, ah, my my, what elation
I don't know where but she sends me there
Oh, my my, what a sensation
Oh, my my, what elation
Oh, my my, what
Gotta keep those lovin' good vibrations a-happenin' with her
Gotta keep those lovin' good vibrations a-happenin' with her
Gotta keep those lovin' good vibrations a-happenin'
Good, good, good, good vibrations (oom bop bop)
She's giving me the excitations (excitations, oom bop bop)
I'm pickin' up good vibrations
Na na na na na, na na na
Na na na na na, na na na (bop bop-bop-bop-bop, bop)
Do do do do do, do do do (bop bop-bop-bop-bop, bop)
Do do do do do, do do do (bop bop-bop-bop-bop, bop)",Happy
Bruno Mars,Just the Way You Are,"Oh, her eyes, her eyes
Make the stars look like they're not shinin'
Her hair, her hair
Falls perfectly without her tryin'
She's so beautiful and I tell her everyday
Yeah, I know, I know
When I compliment her, she won't believe me
And it's so, it's so
Sad to think that she don't see what I see
But every time she asks me, ""Do I look okay?""
I say
When I see your face
There's not a thing that I would change
'Cause you're amazing
Just the way you are
And when you smile
The whole world stops and stares for a while
'Cause girl, you're amazing
Just the way you are
Yeah
Her lips, her lips
I could kiss them all day if she'd let me
Her laugh, her laugh
She hates, but I think it's so sexy
She's so beautiful and I tell her everyday
Oh, you know, you know
You know I'd never ask you to change
If perfect's what you're searchin' for, then just stay the same
So don't even bother askin' if you look okay
You know I'll say
When I see your face
There's not a thing that I would change
'Cause you're amazing
Just the way you are
And when you smile
The whole world stops and stares for a while
'Cause girl, you're amazing
Just the way you are
The way you are
The way you are
Girl, you're amazing
Just the way you are
When I see your face
There's not a thing that I would change
'Cause you're amazing
Just the way you are
And when you smile
The whole world stops and stares for a while
'Cause girl, you're amazing
Just the way you are
Yeah",Happy
Cyndi Lauper,Girls Just Want to Have Fun,"I come home, in the mornin' light
My mother says, ""When you gonna live your life right?""
Oh momma dear, we're not the fortunate ones
And girls, they wanna have fun
Oh girls just wanna have fun
The phone rings, in the middle of the night
My father yells, ""What you gonna do with your life?""
Oh daddy dear, you know you're still number one
But girls, they wanna have fun
Oh girls just wanna have
That's all they really want
Some fun
When the workin' day is done
Oh girls, they wanna have fun
Oh girls just wanna have fun (girls, they want)
(Wanna have fun, girls)
(Wanna have)
Some boys take a beautiful girl
And hide her away from the rest o' the world
I wanna be the one to walk in the sun
Oh girls, they wanna have fun
Oh girls just wanna have
That's all they really want
Is some fun
When the workin' day is done
Oh girls, they wanna have fun
Oh girls just wanna have fun (girls, they want)
(Wanna have fun, girls)
(Wanna have)
They just want, they just wanna (girls)
They just want, they just wanna (girls just wanna have fun)
Oh girls, girls just wanna have fun
(Just want, they just wanna)
They just wanna, they just wanna (girls)
They just want, they just wanna (girls just wanna have fun)
Oh girls, girls just wanna have fun
When the workin'
When the workin' day is done
Oh, when the workin' day is done
Oh, girls, girls just wanna have fun
Everybody
Huh, huh
They just want, they just wanna (girls)
They just want, they just wanna (girls just wanna have fun)
Oh, girls, girls just wanna have fun
(They just wanna, they just wanna) when the workin'
When the working day is done (they just want, they just wanna)
Oh, when the working day is done (girls, girls just wanna have fun)
Oh girls, girls just wanna have fun",Happy
Daft Punk,Get Lucky,"Like the legend of the phoenix, huh
All ends with beginnings
What keeps the planet spinning, ah
The force from the beginning, hm, look
We've come too far
To give up who we are
So let's raise the bar
And our cups to the stars
She's up all night 'til the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky
We're up all night 'til the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
The present has no ribbon
Your gift keeps on giving
What is this I'm feeling?
If you wanna leave I'm with it, ah
We've come too far
To give up who we are
So let's raise the bar
And our cups to the stars
She's up all night 'til the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky
We're up all night 'til the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
She's up all night 'til the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky
We're up all night 'til the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
She's up all night 'til the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky
We're up all night 'til the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get-
We're up all night to get-
We're up all night to get-
We're up all night to get...
We're up all night to get-
We're up all night to get-
We're up all night to get-
We're up all night to get-
We're up all night to get- (together)
We're up all night to get (let's get funked again)
We're up all night to get funky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We've come too far
To give up who we are
So let's raise the bar
And our cups to the stars
She's up all night 'til the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky
We're up all night 'til the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky",Happy
David Bowie,Heroes,"I, I will be king
And you, you will be queen
Though nothing will drive them away
We can beat them, just for one day
We can be heroes, just for one day
And you, you can be mean
And I, I'll drink all the time
'Cause we're lovers, and that is a fact
Yes we're lovers, and that is that
Though nothing will keep us together
We could steal time just for one day
We can be heroes for ever and ever
What d'you say?
I, I wish you could swim
Like the dolphins, like dolphins can swim
Though nothing, nothing will keep us together
We can beat them, for ever and ever
Oh we can be Heroes, just for one day
I, I will be king
And you, you will be queen
Though nothing will drive them away
We can be Heroes, just for one day
We can be us, just for one day
I, I can remember (I remember)
Standing, by the wall (by the wall)
And the guns, shot above our heads (over our heads)
And we kissed, as though nothing could fall (nothing could fall)
And the shame, was on the other side
Oh we can beat them, for ever and ever
Then we could be Heroes, just for one day
We can be Heroes
We can be Heroes
We can be Heroes
Just for one day
We can be Heroes
We're nothing, and nothing will help us
Maybe we're lying, then you better not stay
But we could be safer, just for one day
Oh-oh-oh-ohh, oh-oh-oh-ohh, just for one day",Happy
